DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Jul 3,@ KC,W 6-4,3,0,1,0,0,0,0,0,0,0,0,.318,.311,.629,.259
Jul 4,@ KC,W 3-2,Did not play
Jul 6,vs OAK,W 10-4,Did not play
Jul 7,vs OAK,L 6-3,1,0,0,0,0,0,0,0,1,0,1,.315,.309,.624,.257
Jul 8,vs OAK,L 6-0,4,0,0,0,0,0,0,0,0,0,0,.307,.300,.607,.250
Jul 9,vs CIN,L 7-5,Did not play
Jul 10,vs CIN,L 7-4,0,0,0,0,0,0,0,0,0,0,0,.307,.300,.607,.250
Jul 11,vs CIN,W 19-4,Did not play
Jul 12,vs NYY,L 7-4,1,0,0,0,0,0,0,0,1,0,0,.305,.298,.603,.248
Jul 13,vs NYY,W 6-5,Did not play
Jul 14,vs NYY,L 5-4,4,0,0,0,0,0,0,0,1,0,0,.297,.290,.587,.241
Jul 15,vs NYY,W 5-2,0,0,0,0,0,0,0,0,0,0,0,.297,.290,.587,.241
Jul 20,@ TEX,W 9-8,2,0,2,0,0,0,0,0,0,0,1,.306,.299,.605,.252
Jul 21,@ TEX,W 16-3,Did not play
Jul 22,@ TEX,L 5-0,Did not play
Jul 23,vs PIT,L 7-0,Did not play
Jul 24,vs PIT,L 9-4,Did not play
Jul 25,vs PIT,W 4-0,1,0,0,0,0,0,0,0,0,0,0,.304,.297,.601,.250
