Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Jakob Junis,$6.7K,R,KCR,SP,MIN,,,,,500,-3,9.5,127,4.38,-0.1,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,13.21,1.97,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,7,0.485,,0.400,2.70,2,0.476,,0.445,5.30,2,4.38,4.31,0.46,0.483,3.30,0.00,0.00,7,0.340,,0.188,3.50,2,0.332,,0.217,4.80,36,3.71,4.61,0.22,0.338,3.80,0.00,0.00
Dylan Covey,$4.4K,R,CHW,SP,@ SEA,,,,,-1100, ,8.5,168,3.58,0.07,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,8.66,1.97,5,0.376,,0.125,5.40,4,0.390,,0.092,3.60,1,3.74,2.41,0.00,0.382,4.60,0.00,0.00,5,0.477,,0.322,3.10,4,0.429,,0.210,1.90,4,5.77,5.36,0.42,0.456,2.60,0.00,0.00,5,0.369,,0.209,3.70,4,0.383,,0.221,2.80,28,4.88,4.98,0.28,0.375,3.30,0.00,0.00
Clayton Kershaw,$11.9K,L,LAD,SP,@ MIL,,,,,1200, ,8.0,-159,4.47,-0.11,1,0.172,,0.000,2.90,8,0.383,,0.214,8.70,1,3.81,3.00,0.25,0.360,8.10,0.00,0.00,23.42,1.97,1,0.098,,0.000,1.50,8,0.276,,0.120,8.10,2,3.65,2.53,0.14,0.256,7.40,0.00,0.00,1,0.191,,0.043,2.10,8,0.278,,0.117,6.50,5,3.47,2.41,0.07,0.268,6.00,0.00,0.00,1,0.296,,0.180,2.10,8,0.258,,0.146,9.10,39,2.64,2.75,0.28,0.262,8.30,0.00,0.00
Madison Bumgarner,$10.9K,L,SFG,SP,@ OAK,,,,,1400,-1,7.5,118,3.53,-0.54,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,21.11,1.94,1,0.229,,0.000,1.60,8,0.317,,0.152,7.30,2,3.71,2.81,0.25,0.307,6.70,0.00,0.00,1,0.185,,0.053,2.60,8,0.285,,0.099,6.30,4,3.63,3.05,0.13,0.274,5.90,0.00,0.00,1,0.209,,0.058,1.50,8,0.311,,0.202,6.50,25,3.40,4.00,0.21,0.300,6.00,0.00,0.00
Marcus Stroman,$8.5K,R,TOR,SP,BAL,,,,,1900,-9,9.0,-169,5.11,-0.09,1,0.532,,0.250,1.80,8,0.210,,0.250,5.40,1,3.73,2.22,0.20,0.246,5.00,0.00,0.00,16.19,1.9,1,0.303,,0.083,3.80,8,0.252,,0.136,3.00,2,4.50,2.43,0.14,0.258,3.10,0.00,0.00,1,0.309,,0.110,2.50,8,0.296,,0.123,3.80,5,4.68,2.91,0.21,0.297,3.70,0.00,0.00,1,0.306,,0.096,3.40,8,0.329,,0.170,4.20,44,4.58,3.55,0.26,0.326,4.10,0.00,0.00
Justin Verlander,$13.5K,R,HOU,SP,@ LAA,,,,,2000, ,8.0,-166,4.52,0.06,3,0.702,,1.000,7.50,6,0.209,,0.214,10.50,1,-0.66,-0.84,0.67,0.373,9.50,0.00,0.00,25.25,1.87,3,0.508,,0.588,4.50,6,0.194,,0.193,9.00,2,0.40,0.41,0.33,0.299,7.50,0.00,0.00,3,0.471,,0.447,5.40,6,0.208,,0.100,7.20,5,1.47,1.72,0.27,0.296,6.60,0.00,0.00,3,0.298,,0.188,5.70,6,0.247,,0.117,5.60,53,2.68,3.69,0.16,0.264,5.60,0.00,0.00
Ryne Stanek,$4.0K,R,TBR,SP,MIA,,,,,-1500,1,7.5,-139,4.02,-0.12,3,0.304,,0.143,9.00,6,0.000,,0.000,4.50,1,0.85,0.16,0.00,0.101,6.00,0.00,0.00,7.36,1.84,3,0.231,,0.077,8.80,6,0.179,,0.143,3.50,4,1.07,0.53,0.00,0.196,5.30,0.00,0.00,3,0.168,,0.047,7.30,6,0.250,,0.039,7.30,10,1.84,1.82,0.00,0.223,7.30,0.00,0.00,3,0.220,,0.024,6.50,6,0.347,,0.260,7.90,47,2.71,3.69,0.20,0.305,7.40,0.00,0.00
Lance Lynn,$7.2K,R,MIN,SP,@ KCR,,,,,-400,2,9.5,-140,5.12,0.1,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,13.15,1.83,4,0.456,,0.403,1.80,5,0.345,,0.250,9.00,1,3.55,3.16,1.00,0.394,5.80,0.00,0.00,4,0.501,,0.335,1.60,5,0.311,,0.082,7.80,4,4.37,3.09,0.43,0.395,5.10,0.00,0.00,4,0.363,,0.212,2.70,5,0.284,,0.127,5.40,50,4.21,4.59,0.21,0.319,4.20,0.00,0.00
Brian Johnson,$7.2K,L,BOS,SP,@ DET,,,,,1500,-12,9.5,-139,5.11,-0.22,1,0.344,,0.000,2.10,8,0.298,,0.267,8.60,1,5.03,3.59,0.25,0.303,7.90,0.00,0.00,13.17,1.83,1,0.344,,0.000,2.10,8,0.298,,0.267,8.60,1,5.03,3.59,0.25,0.303,7.90,0.00,0.00,1,0.318,,0.111,1.40,8,0.329,,0.163,5.10,3,5.16,4.05,0.15,0.328,4.70,0.00,0.00,1,0.252,,0.062,1.90,8,0.358,,0.192,6.00,30,4.04,4.54,0.16,0.346,5.60,0.00,0.00
Bartolo Colon,$4.5K,R,TEX,SP,CLE,,,,,-1800,6,11.0,154,4.78,0.63,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,8.07,1.79,7,0.222,,0.000,3.00,2,0.541,,0.250,1.50,1,5.23,3.16,0.00,0.293,2.70,0.00,0.00,7,0.258,,0.058,3.10,2,0.388,,0.298,1.40,4,4.66,3.75,0.18,0.287,2.70,0.00,0.00,7,0.357,,0.214,2.60,2,0.369,,0.248,3.20,46,4.45,4.74,0.23,0.360,2.70,0.00,0.00
Sonny Gray,$8.7K,R,NYY,SP,NYM,,,,,700,-1,9.0,-208,5.41,-0.07,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.27,1.76,5,0.344,,0.000,1.50,4,0.169,,0.100,10.50,1,1.20,0.99,0.00,0.266,5.50,0.00,0.00,5,0.509,,0.364,1.70,4,0.318,,0.173,8.80,4,3.43,3.21,0.27,0.424,4.80,0.00,0.00,5,0.309,,0.142,4.00,4,0.313,,0.170,5.00,44,3.91,3.95,0.21,0.311,4.40,0.00,0.00
Pablo Lopez,$7.0K,R,MIA,SP,@ TBR,,,,,1400,-10,7.5,124,3.48,0.12,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.01,1.72,4,0.355,,0.167,4.50,5,0.224,,0.000,4.50,1,4.00,2.71,0.00,0.282,4.50,0.00,0.00,4,0.297,,0.100,3.70,5,0.346,,0.285,3.70,3,4.13,3.10,0.33,0.324,3.70,0.00,0.00,4,0.297,,0.100,3.70,5,0.346,,0.285,3.70,3,4.13,3.10,0.33,0.324,3.70,0.00,0.00
Kyle Freeland,$8.1K,L,COL,SP,@ ARI,,,,,-100,4,8.0,126,3.7,-0.08,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,13.7,1.69,1,0.424,,0.000,0.90,8,0.336,,0.209,6.20,2,4.20,3.36,0.10,0.346,5.60,0.00,0.00,1,0.218,,0.000,1.10,8,0.275,,0.166,4.50,4,4.40,3.40,0.13,0.269,4.10,0.00,0.00,1,0.302,,0.130,2.60,8,0.331,,0.160,4.20,50,4.54,4.45,0.19,0.328,4.00,0.00,0.00
Luke Weaver,$7.5K,R,STL,SP,@ CHC,,,,,500,-2,8.5,127,3.92,3.92,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.21,1.63,11,0.267,,0.000,7.50,7,0.000,,0.000,3.00,1,2.68,1.82,0.00,0.326,11.50,0.00,0.00,11,0.313,,0.218,6.90,7,0.224,,0.132,3.90,4,2.54,2.78,0.20,0.557,11.50,0.00,0.00,11,0.320,,0.148,4.30,7,0.299,,0.139,5.40,31,3.44,3.67,0.21,0.624,9.40,0.00,0.00
Trevor Cahill,$9.0K,R,OAK,SP,SFG,,,,,2100,-9,7.5,-132,3.97,0.04,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,14.23,1.58,5,0.137,,0.000,0.00,4,0.365,,0.100,8.40,1,5.41,3.98,0.00,0.238,3.80,0.00,0.00,5,0.137,,0.000,0.00,4,0.365,,0.100,8.40,1,5.41,3.98,0.00,0.238,3.80,0.00,0.00,5,0.304,,0.133,4.10,4,0.356,,0.220,5.30,30,4.06,3.74,0.30,0.327,4.70,0.00,0.00
Mike Montgomery,$7.1K,L,CHC,SP,STL,,,,,600,-3,8.5,-140,4.58,4.58,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,11.25,1.58,4,0.220,,0.000,0.00,14,0.492,,0.304,1.80,1,5.93,3.35,0.50,0.863,2.80,0.00,0.00,4,0.374,,0.134,1.70,14,0.358,,0.160,4.30,4,4.70,3.92,0.27,0.723,7.40,0.00,0.00,4,0.298,,0.108,2.20,14,0.301,,0.131,5.00,69,4.63,4.26,0.18,0.601,8.70,0.00,0.00
Mike Fiers,$7.4K,R,DET,SP,BOS,,,,,700,-4,9.5,126,4.39,0.22,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,10.58,1.43,5,0.380,,0.291,4.50,4,0.293,,0.120,1.50,2,3.85,2.08,0.25,0.341,3.20,0.00,0.00,5,0.293,,0.174,3.30,4,0.217,,0.072,2.70,4,3.81,3.00,0.10,0.259,3.00,0.00,0.00,5,0.344,,0.215,3.80,4,0.344,,0.201,4.20,47,3.86,4.56,0.24,0.344,4.00,0.00,0.00
Nick Kingham,$8.8K,R,PIT,SP,@ CIN,,,,,700,-1,9.0,103,4.4,-0.23,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.43,1.41,4,0.343,,0.375,3.70,5,0.224,,0.000,6.00,2,3.08,1.74,0.43,0.277,5.00,0.00,0.00,4,0.485,,0.563,3.60,5,0.299,,0.066,5.40,3,3.83,2.38,0.46,0.382,4.60,0.00,0.00,4,0.356,,0.297,3.10,5,0.262,,0.129,6.00,9,3.19,3.62,0.23,0.304,4.70,0.00,0.00
