mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
621111,Walker Buehler,lan,mia,P,,21.9456,17.05,6200,3.539612903225806,21.9456,14.45,22.65,30.15,33.55,39,44.7005,38.6539,27,40,51,56,64,70,23.7733,15,25,33,37,43,49,24.5436,3.1976,0.898,0.0761,0.5322,2.0605,0,2.0456,0,0,,,,,,,6.09273,0.4893,0.5022,7.0375,0.0081,0.0077,2.797465175709411,2.9896530143301936
606424,Jarlin Garcia,mia,lan,P,,12.9176,22.5,6000,2.1529333333333334,12.9176,5.2375,12.85,20.5,24.4,31.3525,38.85,25.9961,14,26,38,44,53,61,13.9241,5,14,23,27,34,41,24.8762,3.3575,1.2194,0.0978,0.9728,3.1593,0,2.4377,0,0,,,,,,,5.7775,0.2312,0.4121,4.7877,0.0246,0.012,4.5357507572479445,4.954334487234963
641355,Cody Bellinger,lan,mia,1B,4,8.376,2,4200,1.9942857142857142,8.376,2,6,14,17,24,33,11.1422,3,9,18.4,22.2,31.7,44.4,7.1412,2,6,12,14,20,28,4.2204,0.5399,0.1641,0.0185,0.2234,0.5806,0.6286,0.4502,0.047,0.0282,0.25088854702668295,0.3307980286228793,0.48199034533976987,0.8127883739626491,0.3495024879158374,0.23110179831308691,0,0,0,1.0093,0,0,,
624577,Yasiel Puig,lan,mia,OF,6,7.9889,0,4000,1.997225,7.9889,2,6,12,16,23,31,10.5133,3,6.5,15.5,21.7,30.9,41.4,6.7542,2,4,10,14,20,26,4.0117,0.568,0.2007,0.016,0.1864,0.5106,0.5597,0.4214,0.0612,0.0437,0.27047879007325293,0.34710970411546227,0.4910453165473637,0.838155020662826,0.3605056459854924,0.2205665264741108,0,0,0,0.6406,0,0,,
461314,Matt Kemp,lan,mia,OF,3,8.5472,3,3700,2.310054054054054,8.5472,3,6,14,17,24,33,11.2365,3,9,18.4,22.2,31.7,44.4,7.203,2,6,12,14,20,28,4.3254,0.6331,0.2319,0.0098,0.222,0.5993,0.6242,0.3325,0.0156,0.0088,0.2746875704375266,0.3304434271974846,0.5044704350221644,0.834913862219649,0.3569670319508022,0.22978286458463776,0,0,0,0.8811,0,0,,
592663,J.T. Realmuto,mia,lan,C,2,7.0781,8,3700,1.913,7.0781,2,5,10,14,21,30,9.10123,3,6.2,12.5,18.7,27.9,40.4,5.8762,2,4,8,12,18,26,4.4536,0.6399,0.1969,0.0134,0.1394,0.4794,0.3821,0.3261,0.0595,0.0386,0.23975772259236827,0.2954239267109754,0.3952755905511811,0.6906995172621565,0.3006912160948447,0.15551786795881284,0,0,0,1.1568,0,0,,
518735,Yasmani Grandal,lan,mia,C,5,8.2185,0,3600,2.2829166666666665,8.2185,2,6,13,17,23,33,10.9697,3,6.5,16.25,22.2,31.7,44.4,7.0292,2,4,10,14,20,28,4.1231,0.5256,0.1992,0.0042,0.2209,0.5773,0.6209,0.4676,0.0143,0.0083,0.2598550129941184,0.3437947175668793,0.497934619067159,0.8417293366340384,0.36151553442797896,0.23807960607304063,0,0,0,0.9161,0,0,,
621035,Chris Taylor,lan,mia,OF,1,8.4481,9,3600,2.3466944444444446,8.4481,3,7,13,16,23,30,10.9058,3,9,15.5,21.5,30.7,40.9,7.0512,2,6,10,14,20,26,4.529,0.6782,0.2461,0.041,0.1378,0.5786,0.4265,0.4459,0.115,0.0634,0.2701623766256031,0.34201810554206225,0.45176459062966867,0.7937826961717309,0.3438410686685802,0.18160221400406557,0,0,0,0.9262,0,0,,
516770,Starlin Castro,mia,lan,2B,3,6.6372,5,3400,1.9521176470588235,6.6372,2,5,9,14,20,28,8.47048,3,6,12.2,18.4,25.7,38.101,5.453,2,4,8,12,16,24,4.3508,0.7218,0.1789,0.0111,0.122,0.4054,0.4198,0.2658,0.0173,0.0139,0.25307221542227665,0.2987036866783121,0.39189718482252145,0.6906008715008336,0.30065378780913854,0.1388249694002448,0,0,0,1.0598,0,0,,
571771,Kike Hernandez,lan,mia,1B,2,7.5705,20,3300,2.294090909090909,7.5705,2,5,11,16,21,30,10.0786,3,6.5,15.2,21.4,28.4,40.9,6.4918,2,4,10,14,18,26,4.4252,0.4806,0.2103,0.021,0.1562,0.6022,0.4409,0.547,0.0334,0.0212,0.22384095714506733,0.3197821567386785,0.4097261616213707,0.7295083183600493,0.31957640332640336,0.18588520447630338,0,0,0,1.0041,0,0,,
605119,Brian Anderson,mia,lan,3B,4,6.6618,12,3300,2.018727272727273,6.6618,2,5,9,14,20,28,8.79589,3,6,12.4,18.7,27.9,38.403,5.6562,2,4,8,12,18,24,4.2529,0.5102,0.1739,0.0089,0.1428,0.4122,0.4583,0.4655,0.0181,0.0103,0.22067909383746104,0.30597944931693666,0.38440618894228235,0.6903856382592191,0.3038292929530438,0.1637270951048213,0,0,0,1.2446,0,0,,
605131,Austin Barnes,lan,mia,2B,7,6.6117,7,3000,2.2039,6.6117,2,5,9,13,19,26,8.78969,3,6.2,12.4,18.2,25.2,35.2,5.6628,2,4,8,12,16,22,3.8875,0.5049,0.156,0.0113,0.1075,0.4132,0.4257,0.6109,0.0504,0.0292,0.23796008057132395,0.35771061093247586,0.3908929988402612,0.7486036097727371,0.3336682186495177,0.15293291826893723,0,0,0,0.6663,0,0,,
