mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
547888,Masahiro Tanaka,nya,tex,P,,18.1721,8.45,8900,2.041808988764045,18.1721,9.3375,18.7,27.3125,31.1075,37.55,44.8515,33.7438,20,35,48,54,61,69.01,19.4824,10,20,30,34,41,47,25.4358,3.4984,1.1898,0.099,1.0424,3.122,0,1.9692,0,0,,,,,,,6.05573,0.5316,0.4764,6.39,0.0266,0.0182,4.3043200406887365,4.259889329610138
112526,Bartolo Colon,tex,nya,P,,7.51119,1.47,5900,1.2730830508474575,7.51119,0.25,7.1,14.7,18.7575,25.05,31.65,17.5838,7,16,29,35,45,54,8.1562,0,8,16,21,28,35,23.0658,3.7286,1.2906,0.1076,1.5008,3.9646,0,1.424,0,0,,,,,,,5.16953,0.1778,0.2566,3.665,0.0024,0.0022,6.391103253100379,6.339571723154716
592450,Aaron Judge,nya,tex,OF,2,12.3508,21,5500,2.2456,12.3508,5,10,18,23,31,41,16.606,6,12.7,24.9,31.1,42.16,56.8,10.6444,4,8,16,20,26.1,36,4.9216,0.6558,0.2224,0.0146,0.3728,0.9856,0.8846,0.7096,0.0534,0.0382,0.3004748338081672,0.401332899869961,0.6257359924026591,1.02706889227262,0.43218311118335506,0.3252611585944919,0,0,0,1.2702,0,0,,
519317,Giancarlo Stanton,nya,tex,OF,3,12.864,5,5100,2.5223529411764707,12.864,4,11,19,23.15,33,42.01,17.3319,6,13,25.7,31.7,44.4,58.8,11.0648,4,8,16,20,28,38,4.8196,0.587,0.2378,0.01,0.4684,0.91,1.1054,0.5156,0.0176,0.011,0.3027881040892193,0.37737571582703955,0.6891728624535315,1.066548578280571,0.44395970619968467,0.3863847583643122,0,0,0,1.1224,0,0,,
596142,Gary Sanchez,nya,tex,C,5,10.9394,12,4800,2.2790416666666666,10.9394,3,9,17,21,29.05,39,14.5829,3.5,12,22.2,28.2,40.4,53.103,9.3248,2,8,14,18,26,34,4.5958,0.6336,0.2372,0.0048,0.3518,0.7796,0.8796,0.4124,0.0306,0.0172,0.2933977147774538,0.3568040384699074,0.6046756226992399,0.9614796611691473,0.4053457939858132,0.3112779079217861,0,0,0,0.8428,0,0,,
650402,Gleyber Torres,nya,tex,2B,9,8.1608,32,4300,1.8978604651162791,8.1608,3,7,12,16,23,30.01,10.6226,3,9,15.7,21.7,30.9,41.101,6.8204,2,6,10,14,20,26,4.152,0.7006,0.213,0.0222,0.1436,0.5728,0.5548,0.3246,0.0952,0.079,0.2820191252547421,0.338150289017341,0.4618278727073209,0.799978161724662,0.3454082851637765,0.1798087474525788,0,0,0,0.8774,0,0,,
608577,Nomar Mazara,tex,nya,OF,4,8.0496,4,4200,1.9165714285714284,8.0496,3,6,12,16,23,32,10.5746,3,6.5,15.7,21.9,31.1,43.9,6.7716,2,4,10,14,20,28,4.2758,0.65,0.2004,0.0124,0.1952,0.5182,0.6272,0.3468,0.0124,0.011,0.2692797149401883,0.3285467047102297,0.47564265716467286,0.8041893618749025,0.34587080780204876,0.20636294222448454,0,0,0,1.0132,0,0,,
458731,Brett Gardner,nya,tex,OF,1,9.4506,16,4100,2.3050243902439025,9.4506,4,8,14,17,23,32,12.3185,6,9.5,18.4,21.9,31.4,43.9,7.9384,4,6,12,14,20,28,5.0356,0.866,0.2212,0.0346,0.1252,0.7846,0.508,0.5528,0.1054,0.0468,0.27817435531364326,0.35741520374930497,0.4267422146872491,0.7841574184365541,0.34340654539677495,0.14856785937360584,0,0,0,0.7416,0,0,,
608336,Joey Gallo,tex,nya,1B,6,8.8166,18,4100,2.1503902439024385,8.8166,2,5,16,18,26,35,11.9122,3,6.5,21.7,25.2,35.2,47.9,7.6212,2,4,14,16,22,30,4.0696,0.3206,0.144,0.0126,0.3392,0.5792,0.7292,0.4446,0.0272,0.0172,0.22521379310344825,0.30985846274818163,0.5526068965517241,0.8624653592999058,0.36364148810693925,0.3273931034482759,0,0,0,1.5616,0,0,,
544369,Didi Gregorius,nya,tex,SS,4,9.9066,7,3900,2.5401538461538458,9.9066,3,8,15,19,26,34,13.0504,3.2,9.5,19.2,25.2,34.9,47.301,8.3408,2,6,12,16,22,30,4.7106,0.7648,0.2572,0.0216,0.2316,0.714,0.7928,0.3184,0.0374,0.0244,0.2903328628022403,0.338300853394472,0.5169163517144028,0.8552172051088748,0.3651441429966459,0.22658348891216246,0,0,0,0.5158,0,0,,
