mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
500779,Jose Quintana,chn,mil,P,,19.1493,11.9,8100,2.364111111111111,19.1493,10.5,19.45,27.7,31.9575,39.15,47.05,35.7506,22,37,49,55,63,70,20.4132,11,21,30,35,42,48,27.4428,3.9546,1.2666,0.1054,0.739,2.919,0,2.342,0,0,,,,,,,6.5732,0.4144,0.5948,6.4142,0.0818,0.0374,3.686423659709122,3.735804843911641
448855,Junior Guerra,mil,chn,P,,16.9494,15.3,7000,2.4213428571428572,16.9494,8.35,17.35,25.45,29.4,36.15,43.551,32.0016,18,33,46,51,59,67,18.2992,9,19,28,32,39,46,25.6242,3.1806,1.0886,0.1092,0.8828,2.8654,0,2.5476,0,0,,,,,,,6.10373,0.33,0.4988,5.88,0.023,0.0184,3.8950608889973837,4.362688980344806
592178,Kris Bryant,chn,mil,3B,3,8.6382,2,4900,1.7628979591836733,8.6382,3,7,13,17,24,34,11.4749,3,9,15.9,22.2,31.7,46.402,7.3928,2,6,10,14,20,30,4.5294,0.5866,0.227,0.0196,0.1762,0.6056,0.5292,0.677,0.0402,0.0252,0.2620184819852559,0.372323044994922,0.46833142975807285,0.8406544747529949,0.3657135602949618,0.20631294777281695,0,0,0,1.0628,0,0,,
519203,Anthony Rizzo,chn,mil,1B,4,8.73,16,4700,1.8574468085106384,8.73,2,6,14,18,24,34,11.7637,3,9,18.7,24.7,33.91,47.1,7.5428,2,6,12,16,22,30,4.4432,0.5124,0.1894,0.012,0.2158,0.5888,0.6634,0.6692,0.0298,0.021,0.24631690514043456,0.359830752610731,0.47440381558028616,0.8342345681910172,0.36180041411595243,0.2280869104398516,0,0,0,0.7156,0,0,,
592885,Christian Yelich,mil,chn,OF,2,7.2562,5,4700,1.543872340425532,7.2562,3,6,10,14,20,28,9.39864,3,6.5,12.7,18.4,25.5,37.4,6.0712,2,4,8,12,16,24,4.4148,0.7032,0.2002,0.0178,0.0834,0.5352,0.3696,0.4818,0.0792,0.0436,0.2554284261378083,0.33668569357615297,0.3789982201881516,0.7156839137643045,0.3168972999909396,0.1235697940503433,0,0,0,1.1092,0,0,,
595879,Javier Baez,chn,mil,2B,7,6.9564,22,4600,1.5122608695652175,6.9564,0,5,11,16,21,31,9.05716,0,6,13,21.7,28.7,41.915,5.796,0,4,8,14,18,26.02,4.1252,0.5466,0.1614,0.0202,0.172,0.3948,0.5684,0.1808,0.068,0.0378,0.22822228982861775,0.26204790070784445,0.41020180509076154,0.672249705798606,0.2884301852031417,0.1819795152621438,0,0,0,1.205,0,0,,
542583,Jesus Aguilar,mil,chn,1B,4,7.683,0,4500,1.7073333333333334,7.683,2,5,12,16,22,31,10.2387,3,6.5,15.5,21.7,28.9,41.4,6.5536,2,4,10,14,18,26,4.2092,0.5296,0.205,0.0084,0.1854,0.4864,0.622,0.4476,0.0072,0.004,0.24680986814121647,0.3269029744369476,0.4536367503190132,0.7805397247559608,0.3377859925876651,0.2068268821777967,0,0,0,1.117,0,0,,
460075,Ryan Braun,mil,chn,1B,3,8.232,5,4400,1.8709090909090909,8.232,2,7,12,16,23,32,10.8508,3,9,15.7,21.7,30.9,43.6,6.9728,2,6,10,14,20,28,4.3158,0.5634,0.238,0.0198,0.1682,0.5302,0.5712,0.4498,0.0818,0.047,0.2559234350750129,0.33347235738449416,0.45825142265907914,0.7917237800435732,0.34228870661291066,0.20232798758406623,0,0,0,0.9376,0,0,,
456715,Lorenzo Cain,mil,chn,OF,1,8.2406,8,4200,1.962047619047619,8.2406,3,7,12,15,21,28,10.5806,3,9,15.2,19,27.9,37.202,6.8704,2,6,10,12,18,24,4.5152,0.7628,0.217,0.0184,0.1,0.5552,0.328,0.5928,0.1536,0.0666,0.279981643891495,0.3745127569099929,0.4211707118090965,0.7956834687190895,0.3507585489014883,0.1411890679176015,0,0,0,0.8212,0,0,,
656941,Kyle Schwarber,chn,mil,OF,6,8.2046,2,4200,1.9534761904761901,8.2046,2,5,14,18,23,34,11.0984,3,6.2,18.7,24.7,31.9,47.4,7.1168,2,4,12,16,20,30,4.2358,0.4226,0.1204,0.0186,0.2392,0.5332,0.6332,0.6576,0.0292,0.0212,0.22379967581465535,0.3443033193257471,0.46839192890280024,0.8126952482285473,0.35235563529911695,0.2445922530881449,0,0,0,1.2548,0,0,,
