mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
448179,Rich Hill,lan,ari,P,,23.6149,1.85,9700,2.434525773195876,23.6149,15.35,24.5,32.4,36.2,41.75,48.85,41.7338,29,44,56,60,68,75,25.3039,16,26,35,39,46,52,25.5281,3.1108,0.987,0.0832,0.5784,2.0856,0,2.5253,0,0,,,,,,,6.2538,0.4663,0.5579,7.9101,0.0175,0.0159,2.7762160606351336,3.041054494867121
592836,Taijuan Walker,ari,lan,P,,17.0049,3.5,7200,2.3617916666666665,17.0049,8.45,16.95,25.55,29.7,37.1,44.85,32.3668,19,33,46,52,61,69,18.1627,9,18,28,32,40,47,26.3948,3.4112,1.2336,0.0942,1.1014,3.0574,0,2.4139,0,0,,,,,,,6.21967,0.2688,0.5177,6.1807,0.0584,0.0227,4.108529873771438,4.635936985402763
502671,Paul Goldschmidt,ari,lan,1B,3,8.6,24,4800,1.7916666666666667,8.6,3,6,13,17,24,34,11.462,3,9,18.2,22.2,31.7,47.1,7.394,2,6,12,14,20,30,4.4056,0.5119,0.185,0.009,0.2096,0.56,0.5179,0.728,0.0719,0.0352,0.2489395257776811,0.37304793898674415,0.47511964324559497,0.8481675822323391,0.36879003994915566,0.22618011746791386,0,0,0,1.3091,0,0,,
572041,A.J. Pollock,ari,lan,OF,4,7.7741,30,4600,1.6900217391304346,7.7741,2,6,12,16,22,30,10.2133,3,6.5,15.4,21.7,29.2,40.9,6.5658,2,4,10,14,18,26,4.3138,0.5325,0.2469,0.0204,0.1325,0.4355,0.555,0.4287,0.1231,0.0539,0.2399680831896219,0.31549909592470676,0.4163341998918947,0.7318332958166014,0.31869643933422975,0.17636611670227278,0,0,0,0.9545,0,0,,
624577,Yasiel Puig,lan,ari,OF,5,8.212,12,4600,1.7852173913043479,8.212,2,6,13,17,23,32,10.831,3,6.5,16,22.2,31.7,43.902,6.9466,2,4,10,14,20,28,4.1165,0.5792,0.1955,0.016,0.195,0.5356,0.6079,0.3942,0.0687,0.0465,0.2648093920425543,0.3352119519008867,0.48308841307793565,0.8183003649788223,0.35185140289080524,0.21827902103538133,0,0,0,0.775,0,0,,
608369,Corey Seager,lan,ari,SS,2,8.617,0,4200,2.0516666666666667,8.617,3,7,13,17,23,33,11.2837,3,9,16,22.2,31.4,44.1,7.265,2,6,10,14,20,28,4.4274,0.681,0.2323,0.0138,0.1917,0.6565,0.5098,0.457,0.0277,0.0187,0.28178521055813016,0.3559199530198311,0.49209147692927674,0.8480114299491078,0.3652264534489769,0.21030626637114658,0,0,0,0.9096,0,0,,
641355,Cody Bellinger,lan,ari,1B,4,9.6048,5,4100,2.3426341463414633,9.6048,3,7,16,19,27,36,12.8138,3,9.2,21.7,25.2,35.7,50.1,8.216,2,6,14,16,22,32,4.2222,0.5144,0.1874,0.0183,0.3019,0.6493,0.7199,0.4939,0.0466,0.0302,0.2741195719228603,0.3590308370044053,0.5771263042137167,0.936157141218122,0.3958970205106343,0.3030067322908564,0,0,0,1.0611,0,0,,
444482,David Peralta,ari,lan,OF,1,6.7694,7,4000,1.6923499999999998,6.7694,2,5,10,14,19,28,8.60745,3,6,12.2,18.2,25.2,37.4,5.579,2,4,8,12,16,24,4.6114,0.7162,0.1786,0.0218,0.0952,0.4605,0.2937,0.3925,0.0616,0.0403,0.2398255469435161,0.30452790909485195,0.3601886747730451,0.664716583867897,0.29326458342368916,0.12036312782952902,0,0,0,1.1787,0,0,,
621035,Chris Taylor,lan,ari,OF,1,8.1204,2,3900,2.082153846153846,8.1204,3,7,12,16,22,30,10.4349,3,9,15.4,21.2,28.7,40.4,6.7466,2,6,10,14,18,26,4.5324,0.6832,0.2444,0.0375,0.1334,0.57,0.402,0.3744,0.1044,0.0527,0.2641895141895142,0.32497131762421677,0.4372534872534873,0.762224804877704,0.3300151795957992,0.1730639730639731,0,0,0,1.0598,0,0,,
518735,Yasmani Grandal,lan,ari,C,3,8.4689,5,3600,2.352472222222222,8.4689,2,6,14,18,24,35,11.2848,3,6.5,18.7,24.7,31.9,47.4,7.2324,2,4,12,16,20,30,4.3255,0.5346,0.1927,0.0044,0.2439,0.6192,0.6247,0.4383,0.0126,0.0084,0.2509775674006997,0.32687550572188184,0.49104754064622347,0.8179230463681053,0.35080150271644905,0.24006997324552376,0,0,0,1.1265,0,0,,
