mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
456501,Johnny Cueto,sfn,sln,P,,17.187,-1.95,11800,1.4565254237288137,17.187,9.9,17.8,24.7,28.4075,33.9525,38.7005,31.256,20,32,43,48,56,63,18.7848,11,19,27,31,37,43,23.4024,3.44,0.9922,0.1284,0.5572,2.2544,0,1.6068,0,0,,,,,,,5.7302,0.3624,0.3968,5.5096,0.002,0.002,3.2590485497888384,3.3393322048096055
596133,Luke Weaver,sln,sfn,P,,15.1998,30.8,7900,1.9240253164556962,15.1998,6.8875,15.4,23.05,27.45,34.5575,42.25,29.9648,17,32,43,49,57,64,16.3104,7,17,25,30,37,44,27.0414,4.306,1.2976,0.2272,0.5746,3.0178,0,2.1692,0,0,,,,,,,6.3746,0.3242,0.5498,5.007,0.0658,0.0296,3.917610516738305,3.77874881561196
474832,Brandon Belt,sfn,sln,1B,4,8.4962,0,4700,1.8077021276595746,8.4962,3,7,12,16,23,32,11.3004,3,9.2,15.9,21.9,31.4,43.9,7.2528,2,6,10,14,20,28,4.265,0.5964,0.246,0.0348,0.156,0.5716,0.6138,0.5854,0.0194,0.0154,0.2807913903685183,0.3795076201641266,0.4937493205783238,0.8732569407424504,0.3771545603751466,0.21295793020980552,0,0,0,0.84,0,0,,
572761,Matt Carpenter,sln,sfn,3B,1,7.7612,22,4600,1.6872173913043478,7.7612,2,6,11,15,21,29,10.2777,3,9,15.2,19,28.2,40.4,6.648,2,6,10,12,18,26,4.6818,0.5142,0.257,0.0216,0.1398,0.5702,0.3834,0.6798,0.0192,0.012,0.2330334832583708,0.34439745397069504,0.4128435782108946,0.7572410321815897,0.3334389764620445,0.1798100949525238,0,0,0,1.1428,0,0,,
543063,Brandon Crawford,sfn,sln,SS,5,7.4772,0,4500,1.6616,7.4772,2,6,11,14,21,29.01,9.78912,3,6.5,15,18.9,28.2,40.402,6.27,2,4,10,12,18,26,4.165,0.6758,0.2314,0.0384,0.0962,0.4856,0.574,0.3752,0.0308,0.0228,0.2748957728640034,0.34021608643457385,0.43237110137738133,0.7725871878119552,0.33592701080432175,0.15747532851337792,0,0,0,0.7772,0,0,,
502054,Tommy Pham,sln,sfn,OF,2,7.943,12,4200,1.891190476190476,7.943,2,6,12,16,22,32,10.2813,3,6.5,15.2,21.4,28.7,41.913,6.6388,2,4,10,14,18,26.02,4.576,0.6766,0.1652,0.0332,0.129,0.5154,0.44,0.4654,0.138,0.0816,0.24424658200749283,0.3211101398601399,0.39473556171848395,0.7158457015786239,0.3142388111888112,0.15048897971099112,0,0,0,1.2202,0,0,,
457763,Buster Posey,sfn,sln,1B,2,7.7778,0,4200,1.8518571428571429,7.7778,3,7,11,14,19.05,27,9.99238,3,9,15.2,18.7,25.2,34.9,6.4456,2,6,10,12,16,22,4.4562,0.8744,0.2484,0.0118,0.0756,0.6044,0.4062,0.434,0.0346,0.0234,0.3008801153597534,0.36896907679188545,0.4248918502312168,0.7938609270231023,0.34818132040752203,0.12401173487146339,0,0,0,0.5378,0,0,,
425877,Yadier Molina,sln,sfn,C,3,6.8262,11,4000,1.70655,6.8262,2,5,10,14,20,27,8.74708,3,6.2,12.5,18.5,27.7,36.902,5.6196,2,4,8,12,18,24,4.47,0.7384,0.2084,0.0092,0.0982,0.4234,0.466,0.2548,0.045,0.0292,0.25009489466691975,0.292841163310962,0.3737900929967737,0.6666312563077357,0.2909228187919463,0.12369519832985393,0,0,0,0.6434,0,0,,
457705,Andrew McCutchen,sfn,sln,OF,3,7.8652,0,4000,1.9663,7.8652,3,6,12,16,22,30,10.3261,3,9,15.4,21.4,28.7,40.9,6.6392,2,6,10,14,18,26,4.3636,0.6614,0.2142,0.0302,0.1206,0.559,0.511,0.4892,0.0488,0.0272,0.2649184389841008,0.34732789439912,0.4291761304976254,0.7765040248967454,0.3392397103309195,0.1642576915135246,0,0,0,0.9588,0,0,,
593700,Alen Hanson,sfn,sln,2B,1,8.3894,16,3800,2.207736842105263,8.3894,3,7,13,16,22,30,10.634,3,9,15.7,21.4,28.4,38.217,6.884,2,6,10,14,18,24.02,4.5716,0.712,0.2224,0.1006,0.0906,0.5558,0.3936,0.2944,0.1886,0.1132,0.26316281679603476,0.3106133519993,0.4257458150191714,0.7363591670184715,0.3174078659550267,0.16258299822313665,0,0,0,0.8432,0,0,,
491676,Gorkys Hernandez,sfn,sln,OF,8,6.096,5,3700,1.6475675675675676,6.096,2,5,9,12,18,25.01,7.8187,3,6,12,15.5,24.9,34.903,5.0288,2,4,8,10,16,22,3.8092,0.637,0.1692,0.027,0.0656,0.333,0.4178,0.2932,0.0758,0.054,0.25563139931740614,0.31292659876089474,0.3750853242320819,0.6880119229929766,0.30199989499107427,0.11945392491467577,0,0,0,0.9684,0,0,,
542303,Marcell Ozuna,sln,sfn,OF,4,7.3562,14,3700,1.9881621621621623,7.3562,2,5,10,15,21,28,9.50024,3,6.2,13,18.9,28.4,37.9,6.0904,2,4,8,12,18,24,4.3622,0.7488,0.1938,0.025,0.1264,0.4492,0.5496,0.2886,0.0204,0.0138,0.2685585231736057,0.3169501627619092,0.42149450117831894,0.7384446639402281,0.3202799504837009,0.15293597800471326,0,0,0,0.9292,0,0,,
605412,Joe Panik,sfn,sln,2B,7,6.5094,0,3500,1.8598285714285716,6.5094,2,5,10,13,19,26,8.39768,3,6.2,12.2,15.9,25,35.2,5.3904,2,4,8,10,16,22,3.9316,0.683,0.1808,0.047,0.0672,0.3874,0.4692,0.3306,0.0268,0.0196,0.2715912246598167,0.3328415912096857,0.4038878089419605,0.7367294001516462,0.3220107335435955,0.1322965842821438,0,0,0,0.3346,0,0,,
576397,Jedd Gyorko,sln,sfn,2B,5,6.5212,32,3400,1.9180000000000001,6.5212,2,5,10,14,20,28,8.48796,3,6,12.2,18.7,25.7,37.702,5.4488,2,4,8,12,16,24,4.2642,0.6022,0.1754,0.0118,0.1226,0.4138,0.464,0.3158,0.026,0.0176,0.23097963732144666,0.28793208573706675,0.37453145577955627,0.662463541516623,0.28967820458702687,0.1435518184581096,0,0,0,0.9876,0,0,,
664056,Harrison Bader,sln,sfn,OF,8,6.1392,26,3400,1.8056470588235294,6.1392,0,5,9,13,19,28,7.85386,0,6,12,15.9,25.2,37.4,5.056,0,4,8,10,16,24,3.9126,0.6102,0.1454,0.0282,0.0872,0.3378,0.4046,0.2576,0.0968,0.0644,0.23830369357045145,0.2884526913050146,0.36508891928864573,0.6535416105936603,0.28586622706128917,0.12678522571819428,0,0,0,1.1574,0,0,,
